1035003	33	3
1035003	749	1
1035003	1	4
1035003	714	2
1035695	619	4
1035695	36	4
1035695	670	4
1035695	718	4
1035695	10	4
1035695	1	4
1035695	662	7
1035695	737	4
1035695	720	4
1035695	21	4
1035695	717	8
1035695	19	4
1035695	719	4
1035695	750	28
1035695	704	4
1035695	12	4
1035695	746	4
1035695	33	75
1035695	680	18
1035695	35	4
1035695	668	8
1037101	718	4
1037101	706	4
1037101	737	4
1037101	37	4
1037101	700	4
1037101	1	2
1037101	36	3
1037101	703	4
1037101	701	4
1037101	680	10
1037101	709	4
1037101	35	4
1037101	749	1
1037101	740	4
1037101	686	4
1037101	713	4
1037101	25	4
1037101	708	4
1037101	724	8
1037115	619	2
1037115	36	2
1037115	1	2
1037115	749	2
1037115	16	4
1037115	25	2
1037115	722	13
1037115	723	4
1037115	671	4
1037115	35	4
1037115	12	2
1037115	667	2
1037115	709	4
1037115	746	2
1037115	747	5
1037115	740	4
1037115	680	1
1037115	24	4
1037115	19	4
1037115	714	4
1037115	718	3
1037115	751	2
1037115	21	6
1037115	737	8
1037115	716	4
1037115	635	4
1037131	740	4
1037131	680	2
1037131	21	4
1037131	1	3
1037131	738	1
1037131	688	4
1037131	722	4
1037131	710	4
1037141	21	2
1037141	16	4
1037141	1	1
1037141	20	3
1037141	678	4
1037141	723	4
1037141	13	4
1037141	35	8
1037141	748	8
1037141	744	3
1037141	671	8
1037141	719	4
1037141	25	8
1037141	740	3
1037141	738	7
1037141	37	4
1037141	722	4
1037141	19	8
1037141	12	3
1037141	36	3
1037141	737	4
1037141	718	4
1037141	728	4
1037141	9	4
1037141	663	2
1037141	669	1
1037141	635	4
1037141	33	1
1037141	17	3
1037141	714	6
1037141	14	3
1037144	710	4
1037144	35	8
1037144	25	4
1037144	748	4
1037144	714	4
1037144	703	4
1037144	669	3
1037144	738	8
1037144	12	8
1037144	749	5
1037144	728	4
1037144	21	4
1037144	657	4
1037144	16	4
1037144	718	4
1037144	674	8
1037144	709	4
1037144	37	4
1037144	635	4
1037144	36	8
1037144	723	4
1037144	719	5
1037144	722	4
1037144	1	4
1037144	10	2
1037144	680	4
1037144	19	4
1037144	13	1
1037144	671	8
1037144	740	4
1037144	737	2
1037144	14	4
1037144	9	4
1037144	747	4
1037144	720	3
1037147	719	1
1037147	680	4
1037147	749	2
1037147	19	4
1037147	1	2
1037147	33	2
1038298	665	3
1038298	740	1
1038298	722	1
1038298	672	2
1038298	1	1
1038298	35	1
1038298	36	1
1038298	674	1
1038298	9	2
1038298	20	1
1038298	719	1
1038298	24	1
1038298	671	1
1038298	610	2
1038298	662	2
1038298	684	1
1038298	726	1
1038298	737	1
1038298	17	1
1038298	667	1
1038298	713	5
1038298	714	1
1038298	13	1
1038298	720	3
1038298	728	1
1038298	21	1
1038298	635	1
1038298	14	1
1038298	37	1
1038298	666	2
1038298	12	1
1038298	25	1
1038298	718	1
1038298	733	2
1038298	682	3
1038298	723	1
1038298	618	1
1038298	748	1
1038298	619	2
1038298	747	1
1038298	16	1
1038298	647	2
1038298	716	1
1038298	738	3
1038298	724	2
1038314	14	2
1038314	728	2
1038314	20	4
1038314	610	1
1038314	733	4
1038314	740	2
1038314	667	2
1038314	670	1
1038314	618	1
1038314	665	10
1038314	656	2
1038314	37	2
1038314	35	2
1038314	17	2
1038314	672	3
1038314	714	2
1038314	716	1
1038314	662	8
1038314	682	4
1038314	726	2
1038314	21	2
1038314	666	6
1038314	738	5
1038314	720	10
1038314	607	1
1038314	619	2
1038314	719	2
1038314	723	3
1038314	713	6
1038314	9	2
1038314	25	3
1038314	677	1
1038314	718	1
1038314	12	1
1038314	10	2
1038314	1	2
1038314	635	2
1038314	747	1
1038314	737	3
1038314	675	3
1038314	748	4
1038314	19	1
1038314	16	2
1038314	724	2
1038314	684	5
1038314	647	2
1038314	657	1
1038314	678	2
1038314	674	7
1038314	24	4
1038314	663	3
1038314	33	3
1038314	36	2
1038314	13	2
1038314	671	1
1038485	33	5
1038485	738	4
1038485	740	4
1038485	17	4
1038485	680	6
1038485	1	4
1038485	10	4
1038485	37	4
1038485	21	4
1038485	718	4
1038485	12	8
1038485	714	4
1038513	20	4
1038513	17	4
1038513	37	4
1038513	726	2
1038513	25	4
1038513	1	4
1038513	746	4
1038513	33	40
1038513	720	4
1038513	668	2
1038513	728	2
1038513	16	4
1038513	698	4
1038513	12	8
1038513	714	4
1038857	728	2
1038857	1	1
1038862	1	1
1038882	16	4
1038882	635	2
1038882	12	7
1038882	14	2
1038882	748	2
1038882	714	4
1038882	667	2
1038882	1	4
1038882	738	4
1038882	19	2
1038882	728	2
1038882	21	2
1038882	740	2
1038895	1	2
1039036	10	4
1039036	1	4
1039036	670	20
1039036	680	18
1039036	21	4
1039036	667	4
1039036	13	3
1039036	674	4
1039036	704	4
1039036	738	8
1039036	662	14
1039036	35	4
1039036	725	8
1039036	12	8
1039036	33	81
1039036	744	40
1039036	751	20
1039036	20	4
1039036	717	16
1039036	746	11
1039036	726	8
1039036	663	4
1039793	1	4
1039793	10	4
1039793	19	4
1039793	714	4
1039793	667	4
1039793	25	4
1039827	663	4
1039827	722	4
1039827	726	4
1039827	678	4
1039827	610	4
1039827	33	33
1039827	668	4
1039827	725	4
1039827	723	4
1039827	674	4
1039827	14	4
1039827	657	4
1039827	682	4
1039827	744	4
1039827	21	4
1039827	720	4
1039827	24	4
1039827	9	4
1039827	680	4
1039827	619	4
1039827	10	4
1039827	1	8
1039827	703	4
1044590	740	4
1044590	20	4
1044590	12	4
1044590	10	4
1044590	1	4
1044590	728	3
1044600	14	4
1044600	25	4
1044600	20	4
1044600	716	4
1044600	635	4
1044600	12	4
1044600	723	4
1044600	737	4
1044600	749	10
1044600	748	4
1044600	714	4
1044600	738	4
1044600	728	4
1044600	21	4
1044600	667	4
1044600	1	4
1044600	10	4
1044600	678	4
1044600	16	4
1044600	19	4
1044600	740	4
1044616	1	3
1044616	738	4
1044616	12	3
1044631	1	2
1044631	714	4
1044631	17	1
1044631	669	1
1044631	740	2
1044631	678	2
1044631	19	4
1044631	14	2
1044631	738	2
1044631	716	2
1044737	738	3
1044737	635	4
1044737	671	2
1044737	1	2
1044737	10	1
1044737	678	1
1044737	722	2
1044737	728	1
1044737	667	3
1050878	37	2
1050878	1	1
1063258	668	12
1063258	746	4
1063258	710	4
1063258	33	81
1063258	744	8
1063258	674	4
1063258	717	12
1063258	12	4
1063258	704	4
1063258	680	24
1063258	619	12
1063258	1	4
1063258	10	4
1066199	1	2
1066269	9	2
1066269	36	4
1066269	678	2
1066269	1	2
1066269	738	2
1066269	680	9
1066269	16	2
1066269	668	2
1066269	748	4
1066269	719	4
1066269	698	2
1066269	12	4
1066269	714	2
1066269	722	4
1066269	19	4
1066269	667	1
1066269	662	6
1066269	635	4
1066269	718	2
1066269	694	2
1066269	723	4
1066269	672	2
1066269	749	2
1066269	20	4
1066269	744	4
1066269	720	1
1066269	732	2
1066269	37	2
1066269	716	4
1066269	21	2
1066269	740	4
1066284	680	15
1066284	746	2
1066284	716	2
1066284	20	2
1066284	662	12
1066284	12	4
1066284	13	4
1066284	694	4
1066284	635	6
1066284	704	4
1066284	1	2
1066284	738	3
1066284	730	4
1066284	733	4
1066284	671	3
1066284	749	4
1066284	19	8
1066284	33	6
1066284	21	2
1066284	37	2
1066284	25	4
1066284	717	3
1066284	728	6
1066284	703	4
1066284	9	6
1066284	667	2
1066284	720	2
1066284	737	4
1066284	700	4
1066284	744	4
1066284	16	4
1066284	723	2
1066284	740	3
1066284	714	4
1066284	666	4
1066284	36	10
1066284	35	4
1066284	672	4
1066284	747	4
1070373	722	4
1070373	1	1
1070373	706	4
1070373	25	1
1070430	1	2
1070430	35	2
1070430	719	4
1070430	685	2
1070430	749	2
1070430	669	1
1070430	703	4
1070430	747	4
1070430	635	4
1070430	714	4
1070430	680	2
1070430	14	2
1070444	680	4
1070444	670	4
1070444	21	4
1070444	12	1
1070444	25	4
1070444	749	7
1070444	710	4
1070444	700	4
1070444	36	1
1070444	740	4
1070444	672	2
1070444	708	4
1070444	1	1
1070444	699	4
1070444	619	8
1070484	37	4
1070484	737	4
1070484	35	6
1070484	1	2
1070484	10	2
1070497	722	1
1070497	738	4
1070497	16	1
1070497	678	1
1070497	1	4
1070505	669	1
1070505	1	4
1070505	715	4
1070505	723	4
1070505	722	4
1070505	746	4
1070505	25	2
1070505	719	2
1070505	720	3
1070508	699	4
1070508	37	4
1070508	20	2
1070508	714	4
1070508	700	4
1070508	19	4
1070508	746	12
1070508	694	4
1070508	668	4
1070508	685	4
1070508	748	4
1070508	744	4
1070508	1	4
1070508	680	8
1070508	678	4
1070508	16	4
1070510	663	2
1070510	656	4
1070510	749	2
1070510	680	4
1070510	9	1
1070510	672	2
1070510	702	4
1070510	610	4
1070510	747	4
1070510	657	1
1070510	710	4
1070510	619	2
1070510	33	7
1070510	693	4
1070510	701	4
1070510	723	4
1070510	19	2
1070510	36	4
1070510	1	4
1070510	714	4
1070510	703	4
1070510	21	4
1070510	718	4
1070510	666	4
1070536	749	2
1070536	1	1
1070536	37	1
1070543	37	4
1070543	1	4
1070543	10	3
1070543	737	4
1070543	710	4
1070543	714	4
1070543	744	4
1070543	738	4
1070543	25	4
1070543	17	2
1070553	699	4
1070553	700	4
1070553	12	5
1070553	665	4
1070553	710	4
1070553	1	4
1070553	685	2
1070553	717	4
1070553	738	2
1070553	703	4
1070553	680	3
1070553	17	1
1070559	749	9
1070559	670	4
1070559	666	4
1070559	751	4
1070559	675	12
1070559	703	8
1070559	716	4
1070559	37	4
1070559	35	12
1070559	689	4
1070559	714	8
1070559	607	6
1070559	9	4
1070559	674	4
1070559	663	10
1070559	36	4
1070559	723	4
1070559	19	4
1070559	699	4
1070559	722	4
1070559	738	4
1070559	747	4
1070559	708	4
1070559	13	4
1070559	685	4
1070559	740	4
1070559	733	4
1070559	715	4
1070559	667	4
1070559	680	42
1070559	21	8
1070559	728	4
1070559	706	8
1070559	20	2
1070559	702	4
1070559	709	4
1070559	672	4
1070559	737	4
1070559	717	5
1070559	1	4
1070559	16	4
1070559	701	4
1070559	619	4
1070559	25	4
1070559	746	76
1070559	17	4
1070559	700	4
1070559	668	4
1070559	710	4
1070559	686	4
1070559	720	5
1070559	610	4
1070559	12	4
1070561	746	3
1070561	749	1
1070561	714	4
1070561	1	2
1070561	665	3
1070561	663	4
1070584	688	4
1070584	619	12
1070584	672	4
1070584	719	4
1070584	723	8
1070584	680	81
1070584	35	8
1070584	692	4
1070584	662	28
1070584	690	4
1070584	746	81
1070584	33	81
1070584	718	3
1070584	714	8
1070584	726	14
1070584	699	4
1070584	21	12
1070584	738	8
1070584	709	4
1070584	701	4
1070584	635	4
1070584	693	4
1070584	710	6
1070584	706	4
1070584	663	10
1070584	667	8
1070584	748	4
1070584	702	4
1070584	675	19
1070584	740	4
1070584	716	4
1070584	25	12
1070584	16	7
1070584	669	4
1070584	730	4
1070584	656	4
1070584	728	8
1070584	708	4
1070584	744	24
1070584	732	12
1070584	704	12
1070584	700	4
1070584	668	20
1070584	686	4
1070584	674	11
1070584	722	4
1070584	694	12
1070584	717	4
1070584	747	8
1070584	607	4
1070584	720	4
1070584	19	8
1070584	698	4
1070584	678	4
1070584	10	8
1070584	1	8
1070584	665	4
1070584	37	8
1070584	20	4
1070584	610	4
1070584	713	4
1070584	9	4
1070584	682	4
1070584	12	16
1070584	749	81
1070584	689	4
1070584	737	4
1070584	24	4
1070584	685	4
1070584	17	3
1070584	725	4
1070584	703	4
1070584	14	8
1070584	715	4
1070584	13	8
1070584	36	8
1070584	671	4
1070605	671	8
1070605	747	4
1070605	704	8
1070605	703	4
1070605	607	4
1070605	717	12
1070605	619	8
1070605	716	4
1070605	715	4
1070605	726	20
1070605	740	4
1070605	694	8
1070605	709	4
1070605	33	38
1070605	693	4
1070605	706	4
1070605	710	4
1070605	714	8
1070605	675	4
1070605	730	4
1070605	698	4
1070605	669	7
1070605	678	4
1070605	25	4
1070605	732	8
1070605	746	24
1070605	686	4
1070605	708	4
1070605	738	8
1070605	19	4
1070605	685	4
1070605	718	4
1070605	662	36
1070605	748	4
1070605	737	4
1070605	720	4
1070605	728	4
1070605	689	4
1070605	668	16
1070605	667	8
1070605	663	4
1070605	10	4
1070605	1	12
1070605	16	8
1070605	670	8
1070605	672	4
1070605	20	4
1070605	36	4
1070605	680	49
1070605	641	2
1070605	635	4
1070605	701	4
1070605	35	4
1070605	9	4
1070605	700	4
1070605	751	8
1070605	699	4
1070605	749	29
1070605	12	12
1070605	37	8
1070605	21	4
1070605	674	4
1070605	744	8
1070605	690	4
1070605	719	4
1070605	14	8
1070605	723	4
1070605	13	8
1070605	17	8
1070610	21	4
1070610	738	4
1070610	680	4
1070610	9	4
1070610	19	4
1070610	35	4
1070610	748	3
1070610	728	4
1070610	667	4
1070610	37	4
1070610	16	4
1070610	746	4
1070610	668	4
1070610	13	6
1070610	33	4
1070610	641	4
1070610	665	4
1070610	20	4
1070610	10	4
1070610	1	2
1070610	672	2
1070610	17	8
1070610	635	4
1070628	675	4
1070628	1	4
1070628	703	4
1070628	20	2
1070628	728	4
1070628	16	4
1070628	672	4
1070628	699	4
1070628	667	1
1070628	680	4
1070628	749	1
1070628	19	4
1070628	726	1
1070628	662	4
1070628	746	8
1070628	720	4
1070628	714	4
1070628	35	4
1070628	641	2
1070628	12	4
1070628	737	4
1070628	37	4
1070628	669	1
1070628	738	2
1070628	704	4
1070628	717	4
1070628	748	2
1070629	672	2
1070629	21	4
1070629	16	4
1070629	717	4
1070629	668	6
1070629	1	2
1070629	25	4
1070629	667	4
1070629	680	17
1070629	20	4
1070629	671	4
1070629	17	4
1070629	9	2
1070629	13	2
1070629	746	4
1070629	714	4
1070629	33	4
1070629	749	4
1070659	749	1
1070659	737	2
1070659	619	2
1070659	21	2
1070659	666	2
1070659	20	2
1070659	714	2
1070659	663	1
1070659	19	2
1070659	16	2
1070659	9	1
1070659	1	3
1070659	17	1
1070659	670	2
1070659	674	1
1070659	37	2
1077174	1	1
1081209	717	4
1081209	607	4
1081209	1	4
1081209	663	4
1081209	723	4
1081209	662	7
1081209	720	4
1081209	746	4
1081209	33	32
1081269	33	48
1081269	737	4
1081269	21	4
1081269	704	4
1081269	35	4
1081269	619	4
1081269	13	8
1081269	663	4
1081269	717	4
1081269	719	4
1081269	680	4
1081269	1	4
1081269	668	4
1081269	744	4
1082043	1	3
1083350	668	12
1083350	667	4
1083350	744	4
1083350	680	12
1083350	21	4
1083350	619	12
1083350	717	4
1083350	722	4
1083350	704	4
1083350	746	8
1083350	33	64
1083350	663	4
1083350	685	4
1083350	1	4
1087759	9	1
1087759	737	1
1087759	720	1
1087759	662	1
1087759	19	1
1087759	24	2
1087759	647	1
1087759	21	1
1087759	726	4
1087759	713	1
1087759	738	1
1087759	682	1
1087759	667	2
1087759	36	1
1087759	619	2
1087759	716	1
1087759	722	1
1087759	35	1
1087759	666	1
1087759	733	1
1087759	13	1
1087759	724	1
1087759	672	1
1087759	20	1
1087759	25	1
1087759	37	1
1087759	714	1
1087759	14	1
1087759	10	1
1087759	1	1
1089378	657	1
1089378	25	2
1089378	607	1
1089378	663	1
1089378	618	1
1089378	717	1
1089378	1	1
1089378	10	11
1089378	740	1
1089378	670	2
1089378	733	1
1089378	677	2
1089378	16	1
1091094	618	1
1091094	684	2
1091094	747	2
1091094	9	2
1091094	723	1
1091094	25	2
1091094	647	2
1091094	13	2
1091094	635	1
1091094	607	1
1091094	674	3
1091094	719	1
1091094	36	1
1091094	716	1
1091094	700	1
1091094	680	1
1091094	610	2
1091094	20	2
1091094	713	3
1091094	665	2
1091094	718	3
1091094	662	12
1091094	672	2
1091094	619	5
1091094	666	2
1091094	16	3
1091094	14	2
1091094	738	2
1091094	10	2
1091094	1	2
1091094	17	2
1091094	24	2
1091094	724	5
1091094	667	3
1091094	722	2
1091094	35	2
1091094	720	2
1091094	740	1
1091094	670	1
1091094	33	71
1091094	657	2
1091094	748	2
1091094	19	2
1091094	737	2
1091094	678	1
1091094	751	1
1091094	12	2
1091094	663	6
1091094	682	2
1091094	733	3
1091094	726	11
1091094	37	2
1091094	656	4
1091094	677	3
1091094	21	2
1091094	728	1
1091096	716	1
1091096	671	1
1091096	36	1
1091096	737	2
1091096	678	1
1091096	13	1
1091096	666	2
1091096	9	1
1091096	726	4
1091096	656	1
1091096	672	1
1091096	21	1
1091096	684	1
1091096	619	4
1091096	618	1
1091096	723	1
1091096	662	9
1091096	722	1
1091096	714	1
1091096	674	1
1091096	677	1
1091096	748	1
1091096	17	1
1091096	713	2
1091096	35	1
1091096	657	1
1091096	724	1
1091096	14	2
1091096	738	2
1091096	667	2
1091096	37	2
1091096	682	2
1091096	19	1
1091096	24	2
1091096	718	2
1091096	635	1
1091096	16	1
1091096	12	1
1091096	740	1
1091096	25	2
1091096	751	2
1091096	665	2
1091096	719	1
1091096	733	1
1091096	10	2
1091096	1	1
1091096	747	1
1091096	720	1
1091096	647	2
1091096	20	1
1091096	610	1
1091096	663	4
1091096	670	1
1091096	33	19
1091556	19	1
1091556	21	1
1091556	14	1
1091556	35	1
1091556	36	1
1091556	714	1
1091556	667	1
1091556	722	1
1091556	25	1
1091556	635	1
1091556	1	1
1091556	662	1
1091556	684	1
1091556	737	1
1091800	1	3
1094973	1	4
1094973	667	4
1094973	749	1
1094973	33	7
1097569	662	46
1097569	37	4
1097569	726	7
1097569	744	46
1097569	674	4
1097569	656	5
1097569	1	4
1097569	720	4
1097569	12	4
1097569	21	3
1102997	25	4
1102997	737	4
1102997	12	8
1102997	716	8
1102997	662	4
1102997	719	4
1102997	714	8
1102997	720	4
1102997	21	8
1102997	722	5
1102997	678	8
1102997	748	4
1102997	728	8
1102997	16	4
1102997	17	4
1102997	36	8
1102997	607	35
1102997	10	81
1102997	1	12
1102997	635	8
1102997	740	8
1102997	680	3
1102997	718	7
1102997	723	4
1102997	13	8
1102997	641	4
1102997	20	8
1102997	24	4
1103000	748	4
1103000	14	4
1103000	718	4
1103000	671	4
1103000	21	4
1103000	723	4
1103000	728	4
1103000	10	12
1103000	1	4
1103000	17	4
1103000	747	4
1103000	740	4
1103000	720	4
1103000	19	4
1103000	737	4
1103000	36	4
1103000	35	4
1103000	607	4
1103000	13	8
1103000	635	4
1103000	16	4
1103000	719	4
1103000	12	4
1103000	716	8
1103000	714	7
1103000	678	4
1103000	20	4
1103000	25	4
1103001	748	4
1103001	719	4
1103001	36	8
1103001	35	4
1103001	17	4
1103001	12	4
1103001	722	8
1103001	714	4
1103001	21	4
1103001	718	8
1103001	20	8
1103001	635	8
1103001	740	8
1103001	14	8
1103001	737	8
1103001	662	4
1103001	720	3
1103001	716	8
1103001	728	8
1103001	9	4
1103001	663	1
1103001	678	8
1103001	16	4
1103001	24	8
1103001	19	2
1103001	25	4
1103001	672	4
1103001	747	4
1103001	10	81
1103001	1	8
1103001	13	4
1103001	723	8
1103001	671	8
1103002	607	2
1103002	680	4
1103002	35	4
1103002	12	4
1103002	14	12
1103002	21	8
1103002	740	12
1103002	719	4
1103002	671	12
1103002	36	12
1103002	747	4
1103002	737	8
1103002	714	12
1103002	25	12
1103002	718	12
1103002	20	12
1103002	722	4
1103002	748	8
1103002	635	12
1103002	24	8
1103002	10	81
1103002	1	16
1103002	723	8
1103002	728	12
1103002	16	4
1103002	13	12
1103002	678	12
1104683	20	4
1104683	21	4
1104683	688	4
1104683	749	4
1104683	738	4
1104683	726	4
1104683	750	40
1104683	1	4
1104683	668	8
1104683	717	12
1104683	657	4
1104683	671	4
1104683	17	4
1104683	37	4
1104683	14	4
1104683	723	4
1104683	663	4
1104683	680	12
1104683	33	52
1104683	13	4
1104683	704	4
1104683	746	4
1104683	693	4
1104683	744	20
1104683	662	12
1104830	724	2
1104830	674	2
1104830	716	1
1104830	662	5
1104830	714	1
1104830	10	1
1104830	1	1
1104830	671	1
1104830	618	1
1104830	9	1
1104830	726	1
1104830	619	4
1104830	722	2
1104830	24	1
1104830	682	2
1104830	610	2
1104830	738	1
1104830	666	2
1104830	35	1
1104830	665	2
1104830	667	1
1104830	37	1
1104830	33	5
1104830	723	1
1104830	656	1
1104830	747	1
1104830	684	1
1104830	713	2
1104830	751	4
1104830	718	1
1104830	25	1
1104830	740	1
1104830	17	1
1104830	36	1
1104830	672	2
1104830	728	1
1104830	670	1
1104830	16	1
1104830	647	1
1104830	20	1
1104830	607	1
1104830	657	1
1104830	19	1
1104830	14	2
1104830	737	1
1104830	13	2
1104830	677	1
1104830	21	1
1104830	733	2
1104834	737	1
1104834	656	1
1104834	665	2
1104834	674	1
1104834	663	2
1104834	670	1
1104834	682	1
1104834	21	1
1104834	714	1
1104834	723	1
1104834	657	1
1104834	666	2
1104834	720	1
1104834	10	1
1104834	1	1
1104834	36	1
1104834	678	1
1104834	726	4
1104834	19	1
1104834	662	10
1104834	618	1
1104834	17	1
1104834	747	1
1104834	718	1
1104834	667	1
1104834	740	1
1104834	684	1
1104834	12	1
1104834	677	1
1104834	35	1
1104834	14	1
1104834	13	1
1104834	671	1
1104834	738	1
1104834	728	1
1104834	24	1
1104834	733	1
1104834	37	1
1104834	724	2
1104834	610	1
1104834	9	1
1104834	647	2
1104834	722	1
1104834	33	16
1104834	672	1
1104834	619	4
1104834	713	2
1104834	607	1
1104834	751	2
1107113	748	4
1107113	698	4
1107113	749	4
1107113	14	8
1107113	21	4
1107113	635	4
1107113	717	4
1107113	725	4
1107113	719	4
1107113	656	4
1107113	13	4
1107113	726	74
1107113	668	4
1107113	662	23
1107113	716	4
1107113	19	4
1107113	728	4
1107113	678	4
1107113	699	4
1107113	680	15
1107113	737	4
1107113	1	1
1107113	10	4
1107113	36	4
1107113	25	4
1107113	744	8
1107113	713	4
1107113	24	4
1107113	669	80
1107113	663	11
1107113	16	4
1107113	746	8
1107113	667	4
1107113	714	4
1107113	33	81
1107113	37	4
1107113	675	4
1107113	722	4
1107113	738	4
1107113	619	6
1107113	12	4
1107113	20	4
1107113	35	4
1107280	13	4
1107280	17	4
1107280	722	4
1107280	12	4
1107280	744	4
1107280	20	4
1107280	663	4
1107280	749	11
1107280	714	4
1107280	662	1
1107280	619	2
1107280	751	6
1107280	716	4
1107280	37	4
1107280	25	4
1107280	19	4
1107280	748	4
1107280	698	2
1107280	674	4
1107280	738	4
1107280	36	4
1107280	1	4
1107280	10	8
1107280	678	4
1107280	667	4
1107280	669	36
1107280	14	6
1107280	33	67
1107280	16	4
1107280	719	4
1107283	716	4
1107283	663	4
1107283	12	4
1107283	662	1
1107283	14	2
1107283	10	4
1107283	1	3
1107283	670	5
1107283	619	2
1107283	33	34
1107283	20	4
1107283	13	4
1107283	726	1
1107283	667	4
1107283	749	81
1107286	13	4
1107286	12	4
1107286	10	4
1107286	1	4
1107286	635	1
1107286	25	4
1107286	33	28
1107286	749	3
1107286	20	4
1107286	680	2
1107286	667	4
1107286	716	4
1107286	16	4
1113282	665	1
1113282	37	1
1113282	9	1
1113282	607	1
1113282	726	1
1113282	684	1
1113282	10	1
1113282	1	1
1113282	662	7
1113282	724	2
1113282	713	1
1113282	13	1
1113282	656	1
1113282	33	3
1113282	14	1
1113282	647	1
1113282	682	1
1113282	657	1
1113282	618	2
1113282	733	1
1113282	748	1
1113282	35	1
1113282	737	1
1113282	720	1
1113282	24	1
1113282	722	1
1113282	25	1
1113282	672	1
1113282	667	1
1113282	20	1
1113282	610	1
1113282	21	1
1113282	751	1
1113282	619	1
1113282	36	1
1113282	666	1
1113282	677	1
1113282	738	1
1113282	663	4
1113282	674	2
1113290	738	1
1113290	656	1
1113290	751	3
1113290	670	1
1113290	16	2
1113290	678	1
1113290	12	1
1113290	747	2
1113290	716	1
1113290	37	2
1113290	610	1
1113290	684	3
